4270,1e+05,0.44271,0.40621,-0.036497,-0.082441,0.1058,0.10703,0.0012284,0.01161,2.0102,5.4937,134.86,10.067,136.87,15.561
4270,2e+05,0.89809,0.80884,-0.089249,-0.099377,0.41527,0.40531,-0.0099632,-0.023992,2.1995,5.7583,163.35,12.186,165.55,17.944
4270,3e+05,1.381,1.2028,-0.17821,-0.12904,0.91144,0.84218,-0.069266,-0.075996,2.3993,5.6187,169.23,12.967,171.63,18.586
4270,4e+05,1.909,1.5854,-0.32369,-0.16955,1.5848,1.3605,-0.22426,-0.14151,2.3606,5.9259,195.97,14.672,198.33,20.598
