1272,1.45e+05,2.7085,2.614,2.3257,2.6362,2.3099,2.6237,2.3052,2.6094,2.3078,2.6089,2.2331,67.598,69.831,4.8367,13.594,18.43,9.0512,12.253,21.305,12.567,13,25.566,38.541,14.531,53.072
1272,1.2e+05,1.9314,2.1172,1.753,2.1762,1.7429,2.168,1.7402,2.1599,1.7432,2.1606,2.2146,65.145,67.36,3.6279,12.623,16.251,8.9443,11.898,20.842,13.216,12.751,25.968,38.224,14.4,52.624
1272,1e+05,1.3875,1.7461,1.3094,1.8105,1.3027,1.8048,1.3012,1.8002,1.304,1.8015,2.2389,62.068,64.307,3.6209,12.237,15.858,9.05,11.789,20.839,12.636,12.506,25.142,38.087,14.059,52.146
1272,80000,0.91818,1.3882,0.89615,1.4466,0.89209,1.4428,0.89129,1.4404,0.8936,1.4419,2.2183,58.392,60.61,3.6633,11.535,15.198,9.0115,11.684,20.695,12.797,12.358,25.155,38.28,13.889,52.169
1272,60000,0.5326,1.0366,0.53439,1.084,0.53216,1.0815,0.53183,1.0804,0.53341,1.0819,2.2328,54.38,56.613,3.6247,11.013,14.638,9.0903,11.446,20.537,12.669,12.2,24.869,38.167,13.686,51.853
1272,30000,0.13783,0.5166,0.1423,0.54164,0.14174,0.54053,0.14169,0.54034,0.14216,0.54128,3.049,51.185,54.234,3.6976,10.011,13.708,9.0825,11.38,20.463,12.645,11.971,24.616,38.09,13.542,51.632
