16009,1e+05,0.55238,0.5427,-0.009678,-0.01752,0.1584,0.17699,0.018592,0.11737,8.0035,39.405,1026.8,21.407,1034.8,60.813
16009,2e+05,1.1278,1.0803,-0.047491,-0.042109,0.6174,0.65353,0.036135,0.058527,15.78,39.146,1308.3,24.883,1324.1,64.028
16009,2.5e+05,1.4323,1.3455,-0.086825,-0.060618,0.9499,0.96833,0.018428,0.0194,16.391,17.904,1066.9,11.587,1083.3,29.491
16009,3e+05,1.7531,1.6072,-0.14596,-0.083256,1.3488,1.3146,-0.034129,-0.025304,11.257,17.789,1111.3,11.963,1122.6,29.752
16009,3.5e+05,2.095,1.8644,-0.23061,-0.11008,1.8333,1.6803,-0.15303,-0.083472,7.4253,17.874,1097.1,12.504,1104.5,30.378
